search_engine,search_string,title,media,timestamp,link
Yahoo,Tata Merger,Air India to operate Vistara flights from November as merger gets key approval,Reuters·  via Yahoo Finance,5 months ago,https://r.search.yahoo.com/_ylt=Awr49WpA7qln8.oj0iLQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fsingapore-airlines-gets-indias-fdi-004403487.html%3ffr%3dsycsrp_catchall/RK=2/RS=ABKa8QcrXnpErswFjd63_JEgraE-
Yahoo,Tata Merger,,Investing.com·  via Yahoo Finance,1 year ago,
Yahoo,Tata Merger,"India flags antitrust concerns with Air India, Vistara merger -sources",Reuters·  via Yahoo Finance,2 years ago,https://r.search.yahoo.com/_ylt=Awr49WpA7qln8.oj1SLQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2findia-antitrust-body-examining-air-042537209.html%3ffr%3dsycsrp_catchall/RK=2/RS=GgEL9IjJXzRSLLUyZulWvUQVovE-
Google,Tata Bankruptcy,"Meet India’s first female tennis Olympian whose diamond saved Tata Steel from bankruptcy, she is Ratan Tata’s",India.Com,4 Nov 2024,https://www.india.com/business/meet-indias-first-female-tennis-olympian-lady-meherbai-tata-whose-diamond-saved-tata-steel-from-bankruptcy-she-is-ratan-tatas-aunt-7367214/
Google,Tata Bankruptcy,Ratan Tata got 'revenge' by buying Jaguar and Land Rover after facing 'humiliation' by Ford | INSIDE STORY,India TV News,10 Oct 2024,https://www.indiatvnews.com/business/news/ratan-tata-got-revenge-by-buying-jaguar-and-land-rover-after-facing-humiliation-by-ford-2008-deal-2024-10-10-956468
Google,Tata Bankruptcy,When Ratan Tata took revenge on Bill Ford 9 years after ‘humiliation’,Hindustan Times,10 Oct 2024,https://www.hindustantimes.com/india-news/when-ratan-tata-took-revenge-on-bill-ford-9-years-after-humiliation-101728548303854.html
Google,Tata Bankruptcy,"How Ford's insult led Ratan Tata to buy Jaguar, Land Rover",Times of India,10 Oct 2024,https://timesofindia.indiatimes.com/business/india-business/how-fords-insult-led-ratan-tata-to-buy-jaguar-land-rover/articleshow/114119073.cms
Google,Tata Bankruptcy,TATA Steel’s Acquisition of Bhushan Steel: CESTAT Rules Appeals Abate Post NCLT RP Approval Under IBC,Taxscan,1 month ago,https://www.taxscan.in/tata-steel-took-over-bhushan-steel-cestat-clarifies-appeals-are-abated-post-rp-approval-by-nclt-under-ibc-it-becomes-functus-officio/473401/
Google,Tata Bankruptcy,Is the Altman Z-Score Method Still Relevant in Predicting Bankruptcy? A Study,ResearchGate,22 Oct 2024,https://www.researchgate.net/publication/377210591_Is_the_Altman_Z-Score_Method_Still_Relevant_in_Predicting_Bankruptct_A_Study_on_PT_ESTIKA_TATA_TIARA_TBK_from_2019-2021
Google,Tata Bankruptcy,"Meet man, Ratan Tata ousted him from three Tata firms, his airline went bankrupt, still one of India's riches",India.Com,1 month ago,https://www.india.com/business/meet-man-ratan-tata-ousted-him-from-three-tata-firms-his-airline-went-bankrupt-still-one-of-indias-richest-with-net-worth-of-rs-44000-crores-his-son-is-ness-wadia-7470806/
Google,Tata Bankruptcy,TATA Health Navigates Financial Challenges Amid Bankruptcy,TipRanks,1 month ago,https://www.tipranks.com/news/company-announcements/tata-health-navigates-financial-challenges-amid-bankruptcy
Google,Tata Bankruptcy,Once India-bound EV startup Fisker files for bankruptcy,HT Auto,18 Jun 2024,https://auto.hindustantimes.com/auto/electric-vehicles/indiabound-ev-startup-fisker-files-for-bankruptcy-41718695865554.html
Google,Tata Bankruptcy,How Tata Steel turned around bankrupt Bhushan Steel,Business Today,18 May 2021,https://www.businesstoday.in/latest/corporate/story/how-tata-steel-turned-around-bankrupt-bhushan-steel-296337-2021-05-18
Google,Tata Bankruptcy,Ratan Tata tribute: When Tata Finance kept a helicopter on standby to return investors' money,Moneycontrol,10 Oct 2024,https://www.moneycontrol.com/news/india/ratan-tata-tribute-how-ratan-tata-dealt-with-fraud-at-tata-finance-in-2001-business-history-12839357.html
Google,Tata Bankruptcy,A diamond and two golden hearts: How the Jubilee once saved Tata Steel from bankruptcy,The Economic Times,21 Oct 2021,https://m.economictimes.com/markets/stocks/news/a-diamond-and-two-golden-hearts-how-the-jubilee-once-saved-tata-steel-from-bankruptcy/articleshow/87183066.cms
Google,Tata Bankruptcy,Tata-ICICI Venture JV wins bid for stressed UP power asset under bankruptcy process,VCCircle,9 Mar 2022,https://www.vccircle.com/tata-icici-venture-jv-wins-bid-for-stressed-south-east-up-power-under-bankruptcy-process
Google,Tata Bankruptcy,"Meet Amit Jain, Ratan Tata-backed CEO, went bankrupt, now owns Rs 10,000 crore company",DNA India,17 Apr 2023,https://www.dnaindia.com/business/report-meet-amit-jain-ratan-tata-backed-ceo-went-bankrupt-owns-rs-10000-crore-company-cardekho-shark-tank-india-3036898
Google,Tata Bankruptcy,Ford v/s Tata motors | Ratan Tata’s $2.3 billion ‘revenge’: How a disagreement with Ford in 1999 led to acquisition of Jaguar Land Rover,Financialexpress,10 Oct 2024,https://www.financialexpress.com/life/lifestyle-ford-vs-tata-motors-ratan-tatas-2-3-billion-revenge-how-a-disagreement-with-ford-in-1999-led-to-acquisition-of-jaguar-land-rover-3199787/
Google,Tata Bankruptcy,"Meet man, who owns private jets, Rs 5000 crore house, was once richer than Mukesh Ambani, Ratan Tata, Adani,",India.Com,16 Sept 2024,https://www.india.com/business/meet-man-who-owns-private-jets-rs-5000-crore-house-was-once-richer-than-mukesh-ambani-ratan-tata-adani-declared-bankruptcy-after-7249159/
Google,Tata Bankruptcy,Tata Group's Debt Threat,Business Today,18 Feb 2020,https://www.businesstoday.in/magazine/corporate/story/tata-groups-debt-threat-tata-power-tata-steel-tata-motors-tcs-250371-2020-02-18
Google,Tata Bankruptcy,Company backed by Tata Power acquires UP energy firm,Times of India,10 Mar 2022,https://timesofindia.indiatimes.com/business/india-business/co-backed-by-tata-power-acquires-up-energy-firm/articleshow/90109985.cms
Google,Tata Bankruptcy,"Tata Motors shares plunge 6% on weak growth outlook, UBS downgrade",The Economic Times,11 Sept 2024,https://m.economictimes.com/markets/stocks/news/tata-motors-shares-drop-4-on-weak-growth-outlook-ubs-downgrades-stock-to-sell/articleshow/113246022.cms
Google,Tata Bankruptcy,The dealmaker who took India global with a slew of big buys,Times of India,10 Oct 2024,https://timesofindia.indiatimes.com/business/india-business/the-dealmaker-who-took-india-global-with-a-slew-of-big-buys/articleshow/114100498.cms
Bing,Tata Bankruptcy,"Meet man who business went bankrupt, net worth is still Rs 43894 crore, his name is..., business was...",Msn,1d,https://www.msn.com/en-in/money/topstories/meet-man-who-business-went-bankrupt-net-worth-is-still-rs-43894-crore-his-name-is-business-was/ar-AA1yGr4n?ocid=BingNewsVerp
Bing,Tata Bankruptcy,Tatas infuse money in ferro allow unit in Bishnupur,Thestatesman,1d,https://www.thestatesman.com/business/tatas-infuse-money-in-ferro-allow-unit-in-bishnupur-1503395946.html
Bing,Tata Bankruptcy,"Meet man whose airline went bankrupt, still has Rs 43894 crore net worth, he is...",Dnaindia,2d,https://www.dnaindia.com/business/report-meet-man-nusli-wadia-whose-airline-went-bankrupt-still-has-rs-43894-crore-net-worth-3131492
Bing,Tata Bankruptcy,"Meet India's first female Tennis Olympian, whose diamond once saved Tata Steel from bankruptcy, was wife of…",Dnaindia,3mon,https://www.dnaindia.com/education/report-meet-india-female-tennis-olympian-lady-meherbai-tata-diamond-once-saved-tata-steel-from-bankruptcy-3114331
Bing,Tata Bankruptcy,"Noel Tata scripts history, Tata Steel becomes first Indian company to…, helps India to achieve…",Msn,7d,https://www.msn.com/en-in/society-culture-and-history/history/noel-tata-scripts-history-tata-steel-becomes-first-indian-company-to-helps-india-to-achieve/ar-AA1yisZy?ocid=BingNewsVerp
Bing,Tata Bankruptcy,TATA Health Navigates Financial Challenges Amid Bankruptcy,Nasdaq,1mon,https://www.nasdaq.com/articles/tata-health-navigates-financial-challenges-amid-bankruptcy
Bing,Tata Bankruptcy,"Meet man who business went bankrupt, net worth is still Rs 43894 crore, his name is..., business was...",Msn,1d,https://www.msn.com/en-in/money/topstories/meet-man-who-business-went-bankrupt-net-worth-is-still-rs-43894-crore-his-name-is-business-was/ar-AA1yGr4n?ocid=BingNewsVerp
Bing,Tata Bankruptcy,TATA Health Navigates Financial Challenges Amid Bankruptcy,Nasdaq,1mon,https://www.nasdaq.com/articles/tata-health-navigates-financial-challenges-amid-bankruptcy
Bing,Tata Bankruptcy,TATA Health Navigates Financial Challenges Amid Bankruptcy,Msn,1mon,https://www.msn.com/en-us/money/savingandinvesting/tata-health-navigates-financial-challenges-amid-bankruptcy/ar-AA1wUu1h?ocid=BingNewsVerp
Yahoo,Tata Bankruptcy,Go First's bankruptcy has fueled mass resignations and higher air fares,Quartz·  via Yahoo News,2 years ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qlnb.4iiW3QtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2ftech%2ffirsts-bankruptcy-fueled-mass-resignations-101500639.html/RK=2/RS=AdYolI1DAqhfi.i1TUqrDx_hJs4-
Yahoo,Tata Bankruptcy,"India's Go First touts owner, govt backing after bankruptcy filing",Reuters·  via Yahoo Finance,2 years ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qlnb.4ii23QtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2findigo-shares-surge-smaller-rival-043606652.html%3ffr%3dsycsrp_catchall/RK=2/RS=w3FyKebmkHvejW9hMG25zEddlpA-
Yahoo,Tata Bankruptcy,"India's Go First airline files for bankruptcy, blames Pratt & Whitney engines",Reuters·  via Yahoo Finance,2 years ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qlnb.4ijW3QtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2findias-first-airline-files-bankruptcy-101608770.html%3ffr%3dsycsrp_catchall/RK=2/RS=GW3usMp6bJzRdGWXaUgq9Ovs4aU-
Yahoo,Tata Bankruptcy,"India's Go First airline gains bankruptcy protection, lessors' woes deepen",Reuters·  via Yahoo Finance,2 years ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qlnb.4ij23QtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2findia-decide-first-bankruptcy-lessors-022933627.html%3ffr%3dsycsrp_catchall/RK=2/RS=sRfmwMt74fPrOh6AS__ycurIB3k-
Yahoo,Tata Bankruptcy,Is JinkoSolar Holding Co (JKS) Too Good to Be True? A Comprehensive Analysis of a Potential ...,GuruFocus.com·  via Yahoo Finance,1 year ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qlnb.4ikW3QtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fjinkosolar-holding-co-jks-too-233747157.html%3ffr%3dsycsrp_catchall/RK=2/RS=Mr3TlbJTVgkb7nrIDPyZ_.I.9c4-
Yahoo,Tata Bankruptcy,Is Viasat (VSAT) Too Good to Be True? A Comprehensive Analysis of a Potential Value Trap,GuruFocus.com·  via Yahoo Finance,1 year ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qlnb.4ik23QtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fviasat-vsat-too-good-true-234134524.html%3ffr%3dsycsrp_catchall/RK=2/RS=teK97_NMofld_b0pK.lAFjBGR9A-
Yahoo,Tata Bankruptcy,When You're Here You're Family: The New Neighborhood Beauty Shops,Town & Country·  via Yahoo News,1 year ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qlnb.4ilW3QtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2flifestyle%2fyoure-youre-family-neighborhood-beauty-180000890.html%3ffr%3dsycsrp_catchall/RK=2/RS=fERTdBe7HUALbopoBiG40fxr0Po-
Yahoo,Tata Bankruptcy,"Influencer Selling Hamptons Estate, Moving to Miami After Husband’s Suicide",The Daily Beast·  via Yahoo News,6 months ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qlnb.4il23QtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fentertainment%2finfluencer-selling-hamptons-estate-moving-161611211.html%3ffr%3dsycsrp_catchall/RK=2/RS=hCeWZsrvPbYqEFGH2Jk0piogbEY-
Yahoo,Tata Bankruptcy,India is now the most populous country in the world. And it’s ready to become a tourism force,CNN·  via Yahoo News,2 years ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qlnb.4imW3QtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2fnews.yahoo.com%2findia-now-most-populous-country-015347798.html%3ffr%3dsycsrp_catchall/RK=2/RS=_P0Owot0ZT5HFSiO3xylnOOTV5A-
Yahoo,Tata Bankruptcy,'Risky jurisdiction': Aircraft lessors raise alarm over Go First crisis in India,Reuters·  via Yahoo Finance,2 years ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qlnb.4im23QtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2frisky-jurisdiction-aircraft-lessors-raise-113848087.html%3ffr%3dsycsrp_catchall/RK=2/RS=pOvUr6L_vB5Wm8cJmul8qL0DESw-
Google,Jio Lawsuits,JioHotstar vs Delhi Techie: What is Domain Squatting and can there be legal action?,Digit,25 Oct 2024,https://www.digit.in/news/general/jiohotstar-vs-delhi-techie-what-is-domain-squatting-and-can-there-be-legal-action.html
Google,Jio Lawsuits,Meta to pay Trump $25 million to settle 2021 lawsuit,Communications Today,1 week ago,https://www.communicationstoday.co.in/meta-to-pay-trump-25-million-to-settle-2021-lawsuit/
Google,Jio Lawsuits,"Disney, Fox, Warner Bros drop Venu Sports appeal after Fubo merger deal",Business Standard,1 month ago,https://www.business-standard.com/world-news/disney-fox-warner-bros-drop-venu-sports-appeal-after-fubo-merger-deal-125010601332_1.html
Google,Jio Lawsuits,JioHotstar.com ownership dispute explained: How JioHotstar domain went from Delhi techie to Dubai sibling,Times of India,28 Oct 2024,https://timesofindia.indiatimes.com/technology/tech-news/jiohotstar-com-ownership-dispute-explained-how-jiohotstar-domain-went-from-delhi-techie-to-dubai-siblings/articleshow/114686323.cms
Google,Jio Lawsuits,Earnings call: Reliance Jio saw 250% rise in data traffic in the past three years,MediaNama,25 Apr 2024,https://www.medianama.com/2024/04/223-earnings-call-reliance-jio-250-per-cent-rise-in-data-traffic/
Google,Jio Lawsuits,SIM Shutdown Sparks Legal Battle: Mukesh Ambani Taken to Court Over Jio Dispute,PUNE PULSE,8 Aug 2024,https://www.mypunepulse.com/sim-shutdown-sparks-legal-battle-mukesh-ambani-taken-to-court-over-jio-dispute/
Google,Jio Lawsuits,JioStar Takes The Spotlight: Will This Be The New OTT Giant After Reliance-Disney Merger? What Happens To,Free Press Journal,12 Nov 2024,https://www.freepressjournal.in/business/jiostar-takes-the-spotlight-will-this-be-the-new-ott-giant-after-reliance-disney-merger-what-happens-to-jiohotstar-now-check-details
Google,Jio Lawsuits,Adani to Invest $2 Bn in Building Jio World Like Convention Centre,Indianweb2.com,20 Nov 2024,https://www.indianweb2.com/2024/11/adani-to-invest-2-bn-in-building-jio.html
Google,Jio Lawsuits,Disney settles lawsuit for $43 million over alleged gender pay disparity,Business Standard,26 Nov 2024,https://www.business-standard.com/world-news/disney-settles-lawsuit-for-43-million-over-alleged-gender-pay-disparity-124112600489_1.html
Google,Jio Lawsuits,US Supreme Court allows class-action lawsuit against Nvidia,Communications Today,12 Dec 2024,https://www.communicationstoday.co.in/us-supreme-court-allows-class-action-lawsuit-against-nvidia/
Google,Jio Lawsuits,OpenAI sued over unauthorised use of content for ChatGPT,Communications Today,30 Nov 2024,https://www.communicationstoday.co.in/openai-sued-over-unauthorised-use-of-content-for-chatgpt/
Google,Jio Lawsuits,India's JioCinema offers Hollywood streaming for a penny a day to box out Netflix and Prime Video,TechCrunch,24 Apr 2024,https://techcrunch.com/2024/04/24/jiocinema-launches-35-cent-premium-tier-stepping-up-rivalry-with-netflix-and-prime-video/
Google,Jio Lawsuits,Jio buys U.S.-based Mimosa Networks for $60 mn,The Hindu,9 Mar 2023,https://www.thehindu.com/business/jio-buys-us-based-mimosa-networks-for-60-mn/article66600947.ece
Google,Jio Lawsuits,"Reliance Industries Testing 'Jio TV OS', the 1st Made-in-India Smart TV OS",Indianweb2.com,8 Jul 2024,https://www.indianweb2.com/2024/07/reliance-industries-testing-jio-tv-os.html
Google,Jio Lawsuits,"89% of Indians face call drops even after tariff hike by Jio, Airtel, VI",Business Standard,15 Jul 2024,https://www.business-standard.com/finance/personal-finance/89-of-indians-face-call-drops-even-after-tariff-hike-by-jio-airtel-vi-124071500323_1.html
Google,Jio Lawsuits,Google to face privacy lawsuit as judge denies motion to dismiss,Communications Today,1 month ago,https://www.communicationstoday.co.in/google-to-face-privacy-lawsuit-as-judge-denies-motion-to-dismiss/
Google,Jio Lawsuits,Reliance suggests light tough regulatory framework for 5G ecosystem: TRAI consultation on 5G,MediaNama,14 Feb 2024,https://www.medianama.com/2024/02/223-jio-suggests-light-tough-regulatory-framework-for-5g-ecosystem-2/
Google,Jio Lawsuits,Reliance Jio Surpasses China Mobile To Become World's Largest Mobile Operator in Data Traffic,Indianweb2.com,24 Apr 2024,https://www.indianweb2.com/2024/04/reliance-jio-surpasses-china-mobile-to.html
Google,Jio Lawsuits,Elon Musk sued over 'Blade Runner' imagery used during robotaxi unveiling,Business Standard,22 Oct 2024,https://www.business-standard.com/world-news/elon-musk-sued-over-blade-runner-imagery-used-during-robotaxi-unveiling-124102200106_1.html
Google,Jio Lawsuits,Samsung files lawsuit against CCI over controversial 2022 search-seizure operation,Communications Today,12 Dec 2024,https://www.communicationstoday.co.in/samsung-files-lawsuit-against-cci-over-controversial-2022-search-seizure-operation/
Bing,Jio Lawsuits,Jio Financial Services Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation,Economictimes,3d,https://economictimes.indiatimes.com/jio-financial-services-ltd/stocksupdate/companyid-14555.cms
Bing,Jio Lawsuits,'Chor Ke Ghar Chori': ChatGPT maker OpenAI roasted after theft claims against China's DeepSeek,Timesofindia,11d,https://timesofindia.indiatimes.com/technology/social/chor-ke-ghar-chori-chatgpt-maker-openai-roasted-after-theft-claims-against-chinas-deepseek/articleshow/117726470.cms
Bing,Jio Lawsuits,Jio All-In-One Explained: Here's the List of Jio All-In-One Plans,Gizbot,1mon,https://www.gizbot.com/telecom/features/jio-all-in-one-explained-heres-the-list-of-jio-all-in-one-plans-108103.html
Bing,Jio Lawsuits,Jio clarifies data access on voice and SMS-only plans after consumer backlash,Financialexpress,9d,https://www.financialexpress.com/life/technology-jio-clarifies-data-access-on-voice-and-sms-only-plans-after-consumer-backlash-3732571/
Bing,Jio Lawsuits,"Jio 5.5G vs 5G: What it means for gamers, streamers and mobile users",Livemint,29d,https://www.livemint.com/technology/tech-news/jio-5-5g-vs-5g-what-it-means-for-gamers-streamers-and-mobile-users-11736606887052.html
Bing,Jio Lawsuits,Jio All-In-One Explained: Here's the List of Jio All-In-One Plans,Gizbot,1mon,https://www.gizbot.com/telecom/features/jio-all-in-one-explained-heres-the-list-of-jio-all-in-one-plans-108103.html
Yahoo,Jio Lawsuits,Asia’s richest man launches $12 4G phones,NextShark,2 years ago,https://r.search.yahoo.com/_ylt=Awr99TRA7qlnAfMjYxbQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218624/RO=10/RU=https%3a%2f%2fnextshark.com%2fmukesh-ambani-cheapest-internet-connected-phone%2f/RK=2/RS=geQB88lc._9aEWdWRpbEZeh3rCE-
Yahoo,Jio Lawsuits,"Apple, Google to alert smartphone users of nearby wireless tracking devices",United Press International·  via Yahoo News,9 months ago,https://r.search.yahoo.com/_ylt=Awr99TRA7qlnAfMjZRbQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218624/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2ftech%2fapple-google-alert-smartphone-users-202347307.html/RK=2/RS=3qZgseDPTBUSA9vuQZfcw7gJe2g-
Yahoo,Jio Lawsuits,"You'll now be able to tell if a tracking device, like an Apple Airtag, is moving with you",Scripps News·  via AOL,9 months ago,https://r.search.yahoo.com/_ylt=Awr99TRA7qlnAfMjZxbQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218624/RO=10/RU=https%3a%2f%2fwww.aol.com%2fyoull-now-able-tell-tracking-185807929.html/RK=2/RS=dq3hQLgykU64Xvnk50ZE5iTlTGs-
Yahoo,Jio Lawsuits,"The world's richest families, a privileged pass to college, and microdosing Zepbound: Lifestyle roundup",Quartz·  via Yahoo News,2 months ago,https://r.search.yahoo.com/_ylt=Awr99TRA7qlnAfMjaRbQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218624/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2flifestyle%2fworlds-richest-families-privileged-pass-140000608.html%3ffr%3dsycsrp_catchall/RK=2/RS=Zfh8g9be_PrtoX.336PAznT.Ghw-
Yahoo,Jio Lawsuits,Apple and Google roll out a cross-platform feature to tackle unwanted Bluetooth trackers,Engadget,9 months ago,https://r.search.yahoo.com/_ylt=Awr99TRA7qlnAfMjaxbQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218624/RO=10/RU=https%3a%2f%2fwww.engadget.com%2fapple-and-google-roll-out-a-cross-platform-feature-to-tackle-unwanted-bluetooth-trackers-172411423.html/RK=2/RS=USqSrPnOLMWW0_WvfMu7UZU3_YA-
Yahoo,Jio Lawsuits,India's Religare says US businessman makes competing offer for stake,Reuters·  via Yahoo Finance,2 weeks ago,https://r.search.yahoo.com/_ylt=Awr99TRA7qlnAfMjbRbQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218624/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2findias-religare-says-us-businessman-072427155.html%3ffr%3dsycsrp_catchall/RK=2/RS=LhPeh5hKdIPmXp_rydOS7jRQZIE-
Yahoo,Jio Lawsuits,"IPL: Chennai Super Kings, the power franchise led by MS Dhoni",Yahoo Finance UK,2 years ago,https://r.search.yahoo.com/_ylt=Awr99TRA7qlnAfMjbxbQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218624/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fipl-chennai-super-kings-ms-dhoni-000047734.html%3ffr%3dsycsrp_catchall/RK=2/RS=xCkBAoPwcNfpR7X.rCTCbaMCCOs-
Yahoo,Jio Lawsuits,A look at how one fintech CEO's PR decision backfired,TechCrunch,1 year ago,https://r.search.yahoo.com/_ylt=Awr99TRA7qlnAfMjcRbQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218624/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2023%2f10%2f29%2fa-look-at-how-one-fintech-ceos-pr-decision-backfired%2f/RK=2/RS=lYQgLpeAqQphd_r2A_RMP2R9DUE-
Yahoo,Jio Lawsuits,Star Founder Broke Down in Tears as Crises Engulfed Byju’s,Bloomberg·  via Yahoo Finance,2 years ago,https://r.search.yahoo.com/_ylt=Awr99TRA7qlnAfMjcxbQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218624/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fstar-founder-broke-down-tears-000000431.html%3ffr%3dsycsrp_catchall/RK=2/RS=7sg2gca6EXzMdwU0uk8SbGE9vQU-
Google,Jio Merger,Reliance Jio and Disney Star merger complete: JioStar.com is the go-to website; this means a big ‘Not Int,Times of India,15 Nov 2024,https://timesofindia.indiatimes.com/technology/tech-news/reliance-jio-and-disney-star-merger-complete-jiostar-com-is-the-go-to-website-this-means-a-big-not-interested-message-to-/articleshow/115311446.cms
Google,Jio Merger,Mukesh Ambani's gift to users after Jio-Disney merger as JioStar announces subscription plans starting at jus,India.Com,18 Nov 2024,https://www.india.com/business/mukesh-ambani-gift-to-users-after-jio-disney-merger-as-jiostar-announces-subscription-plans-starting-at-just-rs-15-jiocinema-hotsar-merger-reliance-jio-nita-ambani-jiostar-dot-com-7400053/
Google,Jio Merger,Jio and Star to operate as unified entity from India-England series,Cricbuzz.com,1 month ago,https://www.cricbuzz.com/cricket-news/132883/jio-and-star-to-operate-as-unified-entity-from-india-england-series
Google,Jio Merger,"Jio Cinema to merge with Disney+ Hotstar: What will happen to movies, shows and IPL streaming",Digit,20 Oct 2024,https://www.digit.in/news/apps/jio-cinema-to-merge-with-disney-hotstar-what-will-happen-to-movies-shows-and-ipl-streaming.html
Google,Jio Merger,"Mukesh Ambani's MEGA offer after Jio-Disney merger, Jiostar plans starting at just Rs...",DNA India,18 Nov 2024,https://www.dnaindia.com/business/report-mukesh-ambanis-mega-offer-after-jio-disney-merger-jiostar-plans-starting-at-just-rs-15-3118500
Google,Jio Merger,"Reliance, Disney finalise $8.5B merger of Indian assets; no clarity if JioCinema, Hotstar will merge into JioHotstar",Hindustan Times,15 Nov 2024,https://www.hindustantimes.com/entertainment/reliance-disney-finalise-8-5b-merger-of-indian-assets-no-clarity-if-jiocinema-hotstar-will-merge-into-jiohotstar-101731640686106.html
Google,Jio Merger,Reliance-Disney-Star merger: Why JioStar faces a tough climb’,Fortune India,7 Dec 2024,https://www.fortuneindia.com/long-reads/reliance-disney-star-merger-why-jiostar-faces-tough-climb-to-content-supremacy/119435
Google,Jio Merger,Jio Mere Lal: Meet the secret superstar who outsmarted Reliance and secured JioHotstar.com,India Today,24 Oct 2024,https://www.indiatoday.in/fact-check/story/reliance-jio-cinema-disney-hotstar-merger-domain-url-anonymous-owner-interview-2622702-2024-10-24
Google,Jio Merger,Reliance-Disney Merger: What’s Happening Behind the Scenes?,Inc42,7 Nov 2024,https://inc42.com/features/reliance-disney-merger-whats-happening-behind-the-scenes/
Google,Jio Merger,"Disney-Reliance $8.5 Billion Media Merger Closes, Creating Indian Entertainment Powerhouse",Variety,14 Nov 2024,https://variety.com/2024/tv/news/disney-reliance-merger-complete-1236210028/
